_id,flight_iata,flight_icao,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,arr_iata,arr_icao,arr_time,status,duration,delayed,__v
63189a58ddaca31c0f993d3a,DL9575,DAL9575,AMS,EHAM,2,E4,2022-09-07 21:05,TLV,LLBG,2022-09-08 02:35,scheduled,270,0,0
63189a58ddaca31c0f993d3b,KL461,KLM461,AMS,EHAM,2,E4,2022-09-07 21:05,TLV,LLBG,2022-09-08 02:35,scheduled,270,0,0
63189a58ddaca31c0f993d3c,KQ1461,KQA1461,AMS,EHAM,2,E4,2022-09-07 21:05,TLV,LLBG,2022-09-08 02:35,scheduled,270,0,0
63189a58ddaca31c0f993d3d,LY224,ELY224,NCE,LFMN,1,,2022-09-07 21:55,TLV,LLBG,2022-09-08 02:40,scheduled,225,0,0
63189a58ddaca31c0f993d3e,NH5155,ANA5155,BRU,EBBR,,,2022-09-07 21:10,TLV,LLBG,2022-09-08 02:40,scheduled,270,0,0
63189a58ddaca31c0f993d3f,SN3293,BEL3293,BRU,EBBR,,,2022-09-07 21:10,TLV,LLBG,2022-09-08 02:40,scheduled,270,0,0
63189a58ddaca31c0f993d40,LY692,ELY692,TBS,UGTB,,,2022-09-08 01:10,TLV,LLBG,2022-09-08 02:45,scheduled,155,0,0
63189a58ddaca31c0f993d41,AM7850,AMX7850,AMS,EHAM,3,G8,2022-09-07 21:30,TLV,LLBG,2022-09-08 03:05,scheduled,275,0,0
63189a58ddaca31c0f993d42,LY336,ELY336,AMS,EHAM,3,G8,2022-09-07 21:30,TLV,LLBG,2022-09-08 03:05,scheduled,275,0,0
63189a58ddaca31c0f993d43,LY2524,ELY2524,PRG,LKPR,1,A2,2022-09-07 22:15,TLV,LLBG,2022-09-08 03:05,scheduled,230,0,0
63189a58ddaca31c0f993d44,TK792,THY792,IST,LTFM,,,2022-09-08 01:25,TLV,LLBG,2022-09-08 03:30,scheduled,125,0,0
63189a58ddaca31c0f993d45,LX256,SWR256,ZRH,LSZH,,,2022-09-07 22:45,TLV,LLBG,2022-09-08 03:35,scheduled,230,0,0
63189a58ddaca31c0f993d46,LY2368,ELY2368,BUD,LHBP,2B,,2022-09-07 23:30,TLV,LLBG,2022-09-08 03:40,scheduled,190,0,0
63189a58ddaca31c0f993d47,LY388,ELY388,MXP,LIMC,1,,2022-09-07 22:55,TLV,LLBG,2022-09-08 03:40,scheduled,225,0,0
63189a58ddaca31c0f993d48,TP8901,TAP8901,MXP,LIMC,1,,2022-09-07 22:55,TLV,LLBG,2022-09-08 03:40,scheduled,225,0,0
63189a58ddaca31c0f993d49,LO151,LOT151,WAW,EPWA,A,10N,2022-09-07 22:55,TLV,LLBG,2022-09-08 03:45,scheduled,230,0,0
63189a58ddaca31c0f993d4a,AZ810,ITY810,FCO,LIRF,1,E18,2022-09-07 23:30,TLV,LLBG,2022-09-08 03:50,scheduled,200,0,0
63189a58ddaca31c0f993d4b,FB1772,LZB1772,FCO,LIRF,1,E18,2022-09-07 23:30,TLV,LLBG,2022-09-08 03:50,scheduled,200,0,0
63189a58ddaca31c0f993d4c,JU7381,ASL7381,FCO,LIRF,1,E18,2022-09-07 23:30,TLV,LLBG,2022-09-08 03:50,scheduled,200,0,0
63189a58ddaca31c0f993d4d,NO3234,NOS3234,MXP,LIMC,1,,2022-09-07 23:15,TLV,LLBG,2022-09-08 04:00,scheduled,225,0,0
63189a58ddaca31c0f993d4e,ET404,ETH404,ADD,HAAB,2,A14,2022-09-07 23:55,TLV,LLBG,2022-09-08 04:00,scheduled,245,0,0
63189a58ddaca31c0f993d4f,LY8804,ELY8804,ADD,HAAB,2,A14,2022-09-07 23:55,TLV,LLBG,2022-09-08 04:00,scheduled,245,0,0
63189a58ddaca31c0f993d50,AM7854,AMX7854,CDG,LFPG,2A,A43,2022-09-07 22:40,TLV,LLBG,2022-09-08 04:05,scheduled,265,0,0
63189a58ddaca31c0f993d51,LY326,ELY326,CDG,LFPG,2A,A43,2022-09-07 22:40,TLV,LLBG,2022-09-08 04:05,scheduled,265,0,0
63189a58ddaca31c0f993d52,IB5774,IBE5774,BCN,LEBL,1,,2022-09-07 23:00,TLV,LLBG,2022-09-08 04:20,scheduled,260,0,0
63189a58ddaca31c0f993d53,VY7844,VLG7844,BCN,LEBL,1,,2022-09-07 23:00,TLV,LLBG,2022-09-08 04:20,scheduled,260,0,0
63189a58ddaca31c0f993d54,6H7768,ISR7768,PRG,LKPR,1,B2,2022-09-07 23:45,TLV,LLBG,2022-09-08 04:35,scheduled,230,0,0
63189a58ddaca31c0f993d55,OK5288,CSA5288,PRG,LKPR,1,B2,2022-09-07 23:45,TLV,LLBG,2022-09-08 04:35,scheduled,230,0,0
63189a58ddaca31c0f993d56,QS1286,TVS1286,PRG,LKPR,1,B2,2022-09-07 23:45,TLV,LLBG,2022-09-08 04:35,scheduled,230,0,0
63189a58ddaca31c0f993d57,AM7698,AMX7698,LHR,EGLL,3,,2022-09-07 21:50,TLV,LLBG,2022-09-08 04:45,scheduled,295,0,0
63189a58ddaca31c0f993d58,DL5937,DAL5937,LHR,EGLL,3,,2022-09-07 21:50,TLV,LLBG,2022-09-08 04:45,scheduled,295,0,0
63189a58ddaca31c0f993d59,VS453,VIR453,LHR,EGLL,3,,2022-09-07 21:50,TLV,LLBG,2022-09-08 04:45,scheduled,295,0,0
63189a58ddaca31c0f993d5a,AA8397,AAL8397,LHR,EGLL,4,,2022-09-07 22:20,TLV,LLBG,2022-09-08 05:15,scheduled,295,0,0
63189a58ddaca31c0f993d5b,AM7876,AMX7876,LHR,EGLL,4,,2022-09-07 22:20,TLV,LLBG,2022-09-08 05:15,scheduled,295,0,0
63189a58ddaca31c0f993d5c,LY318,ELY318,LHR,EGLL,4,,2022-09-07 22:20,TLV,LLBG,2022-09-08 05:15,scheduled,295,0,0
63189a58ddaca31c0f993d5d,AT9332,RAM9332,RAK,GMMX,1,,2022-09-07 21:45,TLV,LLBG,2022-09-08 05:20,scheduled,335,0,0
63189a58ddaca31c0f993d5e,LY554,ELY554,RAK,GMMX,1,,2022-09-07 21:45,TLV,LLBG,2022-09-08 05:20,scheduled,335,0,0
63189a58ddaca31c0f993d5f,LY376,ELY376,LIS,LPPT,1,,2022-09-07 22:30,TLV,LLBG,2022-09-08 05:45,scheduled,315,0,0
63189a58ddaca31c0f993d60,TP8913,TAP8913,LIS,LPPT,1,,2022-09-07 22:30,TLV,LLBG,2022-09-08 05:45,scheduled,315,0,0
63189a58ddaca31c0f993d61,IZ254,AIZ254,LIS,LPPT,1,,2022-09-07 23:35,TLV,LLBG,2022-09-08 06:50,scheduled,315,0,0
63189a58ddaca31c0f993d62,LY82,ELY82,BKK,VTBS,,,2022-09-07 23:55,TLV,LLBG,2022-09-08 06:50,scheduled,655,0,0
63189a58ddaca31c0f993d63,QF5021,QFA5021,BKK,VTBS,,,2022-09-07 23:55,TLV,LLBG,2022-09-08 06:50,scheduled,655,0,0
63189a58ddaca31c0f993d64,TG4583,THA4583,BKK,VTBS,,,2022-09-07 23:55,TLV,LLBG,2022-09-08 06:50,scheduled,655,0,0
63189a58ddaca31c0f993d65,VN3299,HVN3299,BKK,VTBS,,,2022-09-07 23:55,TLV,LLBG,2022-09-08 06:50,scheduled,655,0,0
63189a58ddaca31c0f993d66,LY28,ELY28,EWR,KEWR,B,,2022-09-07 13:30,TLV,LLBG,2022-09-08 06:55,scheduled,625,0,0
63189a58ddaca31c0f993d67,AR7850,ARG7850,MIA,KMIA,S,J5,2022-09-07 12:00,TLV,LLBG,2022-09-08 07:00,scheduled,720,0,0
63189a58ddaca31c0f993d68,LY18,ELY18,MIA,KMIA,S,J5,2022-09-07 12:00,TLV,LLBG,2022-09-08 07:00,scheduled,720,0,0
63189a58ddaca31c0f993d69,W62325,WZZ2325,BUD,LHBP,,,2022-09-08 05:10,TLV,LLBG,2022-09-08 09:15,scheduled,185,0,0
63189a58ddaca31c0f993d6a,UA84,UAL84,EWR,KEWR,C,138,2022-09-07 16:35,TLV,LLBG,2022-09-08 09:55,scheduled,620,0,0
63189a58ddaca31c0f993d6b,AC80,ACA80,YYZ,CYYZ,1,E71,2022-09-07 16:35,TLV,LLBG,2022-09-08 10:00,scheduled,625,0,0
63189a58ddaca31c0f993d6c,UA8198,UAL8198,YYZ,CYYZ,1,E71,2022-09-07 16:35,TLV,LLBG,2022-09-08 10:00,scheduled,625,0,0
63189a58ddaca31c0f993d6d,LO159,LOT159,KRK,EPKK,T,,2022-09-08 05:40,TLV,LLBG,2022-09-08 10:15,scheduled,215,0,0
63189a58ddaca31c0f993d6e,LY9292,ELY9292,KRK,EPKK,T,,2022-09-08 05:40,TLV,LLBG,2022-09-08 10:15,scheduled,215,0,0
63189a58ddaca31c0f993d6f,W67899,WZZ7899,DEB,LHDC,,,2022-09-08 06:10,TLV,LLBG,2022-09-08 10:20,scheduled,190,0,0
63189a58ddaca31c0f993d70,AM7868,AMX7868,JFK,KJFK,4,,2022-09-07 17:30,TLV,LLBG,2022-09-08 11:00,scheduled,630,0,0
63189a58ddaca31c0f993d71,AR7852,ARG7852,JFK,KJFK,4,,2022-09-07 17:30,TLV,LLBG,2022-09-08 11:00,scheduled,630,0,0
63189a58ddaca31c0f993d72,LY2,ELY2,JFK,KJFK,4,,2022-09-07 17:30,TLV,LLBG,2022-09-08 11:00,scheduled,630,0,0
63189a58ddaca31c0f993d73,W68287,WZZ8287,FCO,LIRF,1,,2022-09-08 06:50,TLV,LLBG,2022-09-08 11:15,scheduled,205,0,0
63189a58ddaca31c0f993d74,AC82,ACA82,YUL,CYUL,,,2022-09-07 18:10,TLV,LLBG,2022-09-08 11:15,scheduled,605,0,0
63189a58ddaca31c0f993d75,UA8108,UAL8108,YUL,CYUL,,,2022-09-07 18:10,TLV,LLBG,2022-09-08 11:15,scheduled,605,0,0
63189a58ddaca31c0f993d76,AM7874,AMX7874,LAX,KLAX,TBIT,,2022-09-07 11:30,TLV,LLBG,2022-09-08 11:25,scheduled,835,0,0
63189a58ddaca31c0f993d77,LY6,ELY6,LAX,KLAX,TBIT,,2022-09-07 11:30,TLV,LLBG,2022-09-08 11:25,scheduled,835,0,0
63189a58ddaca31c0f993d78,U21525,EZY1525,GVA,LSGG,,,2022-09-08 07:05,TLV,LLBG,2022-09-08 12:10,scheduled,245,0,0
63189a58ddaca31c0f993d79,FR2005,RYR2005,BGY,LIME,,,2022-09-08 08:05,TLV,LLBG,2022-09-08 12:50,scheduled,225,0,0
63189a58ddaca31c0f993d7a,,MAY2005,BGY,LIME,,,2022-09-08 08:05,TLV,LLBG,2022-09-08 12:50,scheduled,225,0,0
63189a58ddaca31c0f993d7b,D84545,IBK4545,ARN,ESSA,5,,2022-09-08 07:20,TLV,LLBG,2022-09-08 12:55,scheduled,275,0,0
63189a58ddaca31c0f993d7c,U27933,EZY7933,AMS,EHAM,,,2022-09-08 07:35,TLV,LLBG,2022-09-08 13:15,scheduled,280,0,0
63189a58ddaca31c0f993d7d,AZ806,ITY806,FCO,LIRF,1,,2022-09-08 09:35,TLV,LLBG,2022-09-08 13:55,scheduled,200,0,0
63189a58ddaca31c0f993d7e,DL6672,DAL6672,FCO,LIRF,1,,2022-09-08 09:35,TLV,LLBG,2022-09-08 13:55,scheduled,200,0,0
63189a58ddaca31c0f993d7f,JU7378,ASL7378,FCO,LIRF,1,,2022-09-08 09:35,TLV,LLBG,2022-09-08 13:55,scheduled,200,0,0
63189a58ddaca31c0f993d80,LY2366,ELY2366,BUD,LHBP,2B,,2022-09-08 10:10,TLV,LLBG,2022-09-08 14:20,scheduled,190,0,0
63189a58ddaca31c0f993d81,U22083,EZY2083,LTN,EGGW,,,2022-09-08 07:15,TLV,LLBG,2022-09-08 14:20,scheduled,305,0,0
63189a58ddaca31c0f993d83,AR7876,ARG7876,FCO,LIRF,3,,2022-09-08 10:00,TLV,LLBG,2022-09-08 14:25,scheduled,205,0,0
63189a58ddaca31c0f993d84,LY386,ELY386,FCO,LIRF,3,,2022-09-08 10:00,TLV,LLBG,2022-09-08 14:25,scheduled,205,0,0
63189a58ddaca31c0f993d85,OS857,AUA857,VIE,LOWW,3,,2022-09-08 10:05,TLV,LLBG,2022-09-08 14:30,scheduled,205,0,0
63189a58ddaca31c0f993d86,AF962,AFR962,CDG,LFPG,2E,,2022-09-08 09:15,TLV,LLBG,2022-09-08 14:40,scheduled,265,0,0
63189a58ddaca31c0f993d87,DL8457,DAL8457,CDG,LFPG,2E,,2022-09-08 09:15,TLV,LLBG,2022-09-08 14:40,scheduled,265,0,0
63189a58ddaca31c0f993d88,AA7025,AAL7025,LHR,EGLL,5,,2022-09-08 08:00,TLV,LLBG,2022-09-08 14:50,scheduled,290,0,0
63189a58ddaca31c0f993d89,BA165,BAW165,LHR,EGLL,5,,2022-09-08 08:00,TLV,LLBG,2022-09-08 14:50,scheduled,290,0,0
63189a58ddaca31c0f993d8a,SN3289,BEL3289,BRU,EBBR,,,2022-09-08 09:35,TLV,LLBG,2022-09-08 15:05,scheduled,270,0,0
63189a58ddaca31c0f993d8c,AC9020,ACA9020,FRA,EDDF,1,,2022-09-08 10:20,TLV,LLBG,2022-09-08 15:25,scheduled,245,0,0
63189a58ddaca31c0f993d8d,LH686,DLH686,FRA,EDDF,1,,2022-09-08 10:20,TLV,LLBG,2022-09-08 15:25,scheduled,245,0,0
63189a58ddaca31c0f993d8e,NH5459,ANA5459,FRA,EDDF,1,,2022-09-08 10:20,TLV,LLBG,2022-09-08 15:25,scheduled,245,0,0
63189a58ddaca31c0f993d8f,SN7173,BEL7173,FRA,EDDF,1,,2022-09-08 10:20,TLV,LLBG,2022-09-08 15:25,scheduled,245,0,0
63189a58ddaca31c0f993d90,UA9120,UAL9120,FRA,EDDF,1,,2022-09-08 10:20,TLV,LLBG,2022-09-08 15:25,scheduled,245,0,0
63189a58ddaca31c0f993d92,AA8390,AAL8390,BCN,LEBL,1,,2022-09-08 10:45,TLV,LLBG,2022-09-08 15:55,scheduled,250,0,0
63189a58ddaca31c0f993d93,IB2393,IBE2393,BCN,LEBL,1,,2022-09-08 10:45,TLV,LLBG,2022-09-08 15:55,scheduled,250,0,0
63189a58ddaca31c0f993d94,LY394,ELY394,BCN,LEBL,1,,2022-09-08 10:45,TLV,LLBG,2022-09-08 15:55,scheduled,250,0,0
63189a58ddaca31c0f993d95,TO3452,TVF3452,ORY,LFPO,3,,2022-09-08 10:10,TLV,LLBG,2022-09-08 15:55,scheduled,285,0,0
63189a58ddaca31c0f993d96,LY2372,ELY2372,BER,EDDB,1,,2022-09-08 10:55,TLV,LLBG,2022-09-08 16:00,scheduled,245,0,0
63189a58ddaca31c0f993d98,LY312,ELY312,LTN,EGGW,,,2022-09-08 09:45,TLV,LLBG,2022-09-08 16:35,scheduled,290,0,0
63189a58ddaca31c0f993d99,UA72,UAL72,IAD,KIAD,,8,2022-09-07 23:05,TLV,LLBG,2022-09-08 16:40,scheduled,635,0,0
63189a58ddaca31c0f993d9a,AA146,AAL146,JFK,KJFK,8,46,2022-09-07 23:23,TLV,LLBG,2022-09-08 17:00,scheduled,637,0,0
63189a58ddaca31c0f993d9b,B64498,JBU4498,JFK,KJFK,8,46,2022-09-07 23:23,TLV,LLBG,2022-09-08 17:00,scheduled,637,0,0
63189a58ddaca31c0f993d9c,AM7856,AMX7856,JFK,KJFK,4,,2022-09-07 23:50,TLV,LLBG,2022-09-08 17:20,scheduled,630,0,0
63189a58ddaca31c0f993d9d,AR7856,ARG7856,JFK,KJFK,4,,2022-09-07 23:50,TLV,LLBG,2022-09-08 17:20,scheduled,630,0,0
63189a58ddaca31c0f993d9f,DL234,DAL234,JFK,KJFK,4,B38,2022-09-07 23:50,TLV,LLBG,2022-09-08 17:35,scheduled,645,0,0
63189a58ddaca31c0f993da0,AA52,AAL52,MIA,KMIA,N,D3,2022-09-07 22:45,TLV,LLBG,2022-09-08 18:00,scheduled,735,0,0
63189a58ddaca31c0f993da2,AM7858,AMX7858,JFK,KJFK,4,,2022-09-08 11:00,TLV,LLBG,2022-09-09 04:30,scheduled,630,0,0
63189a58ddaca31c0f993da3,AR7854,ARG7854,JFK,KJFK,4,,2022-09-08 11:00,TLV,LLBG,2022-09-09 04:30,scheduled,630,0,0
63189a58ddaca31c0f993da4,LY4,ELY4,JFK,KJFK,4,,2022-09-08 11:00,TLV,LLBG,2022-09-09 04:30,scheduled,630,0,0
63189a58ddaca31c0f993da5,BZ752,BBG752,TLV,LLBG,,,2022-09-07 09:40,HER,LGIR,2022-09-07 11:30,landed,110,0,0
63189a58ddaca31c0f993da6,BZ802,BBG802,TLV,LLBG,,,2022-09-07 09:40,KGS,LGKO,2022-09-07 11:20,scheduled,100,0,0
63189a58ddaca31c0f993da7,U8107,CYF107,TLV,LLBG,,,2022-09-07 09:40,LCA,LCLK,2022-09-07 10:40,landed,60,55,0
63189a58ddaca31c0f993da8,W64428,WZZ4428,TLV,LLBG,,,2022-09-07 09:40,SOF,LBSF,2022-09-07 12:25,landed,165,51,0
63189a58ddaca31c0f993da9,PC792,PGT792,TLV,LLBG,1,,2022-09-07 10:05,AYT,LTAI,2022-09-07 11:40,landed,95,56,0
63189a58ddaca31c0f993daa,AA8395,AAL8395,TLV,LLBG,3,,2022-09-07 10:10,LHR,EGLL,2022-09-07 13:35,active,325,0,0
63189a58ddaca31c0f993dab,AM7863,AMX7863,TLV,LLBG,3,,2022-09-07 10:10,LHR,EGLL,2022-09-07 13:35,active,325,0,0
63189a58ddaca31c0f993dac,LY315,ELY315,TLV,LLBG,3,,2022-09-07 10:10,LHR,EGLL,2022-09-07 13:35,active,325,0,0
63189a58ddaca31c0f993dad,WZ26,RWZ26,TLV,LLBG,3,,2022-09-07 10:10,MRV,URMM,2022-09-07 13:55,active,225,0,0
63189a58ddaca31c0f993dae,U6826,SVR826,TLV,LLBG,,,2022-09-07 10:20,KRR,URKK,2022-09-07 12:55,cancelled,155,0,0
63189a58ddaca31c0f993daf,JU8253,ASL8253,TLV,LLBG,3,,2022-09-07 10:30,IST,LTFM,2022-09-07 12:50,landed,140,0,0
63189a58ddaca31c0f993db0,TK785,THY785,TLV,LLBG,3,,2022-09-07 10:30,IST,LTFM,2022-09-07 12:50,landed,140,0,0
63189a58ddaca31c0f993db1,LY281,ELY281,TLV,LLBG,3,,2022-09-07 10:40,MXP,LIMC,2022-09-07 13:50,landed,250,0,0
63189a58ddaca31c0f993db2,FR2826,RYR2826,TLV,LLBG,,,2022-09-07 10:45,SOF,LBSF,2022-09-07 13:30,landed,165,41,0
63189a58ddaca31c0f993db3,RR2826,RYS2826,TLV,LLBG,,,2022-09-07 10:45,SOF,LBSF,2022-09-07 13:30,landed,165,41,0
63189a58ddaca31c0f993db4,EK2370,UAE2370,TLV,LLBG,3,,2022-09-07 11:00,DXB,OMDB,2022-09-07 15:20,landed,200,9,0
63189a58ddaca31c0f993db5,FZ1550,FDB1550,TLV,LLBG,3,,2022-09-07 11:00,DXB,OMDB,2022-09-07 15:20,landed,200,9,0
63189a58ddaca31c0f993db6,U6830,SVR830,TLV,LLBG,,,2022-09-07 11:00,AER,URSS,2022-09-07 13:25,cancelled,145,0,0
63189a58ddaca31c0f993db7,PC796,PGT796,TLV,LLBG,,,2022-09-07 11:10,SAW,LTFJ,2022-09-07 13:25,landed,135,0,0
63189a58ddaca31c0f993db8,TK7669,THY7669,TLV,LLBG,3,,2022-09-07 11:15,AYT,LTAI,2022-09-07 12:45,landed,90,48,0
63189a58ddaca31c0f993db9,W62326,WZZ2326,TLV,LLBG,,,2022-09-07 11:15,BUD,LHBP,2022-09-07 13:45,landed,210,33,0
63189a58ddaca31c0f993dba,LO156,LOT156,TLV,LLBG,3,,2022-09-07 11:20,WAW,EPWA,2022-09-07 14:25,active,245,48,0
63189a58ddaca31c0f993dbb,LY9251,ELY9251,TLV,LLBG,3,,2022-09-07 11:20,WAW,EPWA,2022-09-07 14:25,active,245,48,0
63189a58ddaca31c0f993dbc,W65456,WZZ5456,TLV,LLBG,,,2022-09-07 11:20,VCE,LIPZ,2022-09-07 14:10,landed,230,49,0
63189a58ddaca31c0f993dbd,IZ161,AIZ161,TLV,LLBG,1,,2022-09-07 11:30,LCA,LCLK,2022-09-07 12:30,landed,60,70,0
63189a58ddaca31c0f993dbe,QS161,TVS161,TLV,LLBG,1,,2022-09-07 11:30,LCA,LCLK,2022-09-07 12:30,landed,60,70,0
63189a58ddaca31c0f993dbf,W61560,WZZ1560,TLV,LLBG,,,2022-09-07 11:30,WAW,EPWA,2022-09-07 14:30,active,240,45,0
63189a58ddaca31c0f993dc0,FR4104,RYR4104,TLV,LLBG,,,2022-09-07 11:35,PFO,LCPH,2022-09-07 12:45,landed,70,39,0
63189a58ddaca31c0f993dc1,U6816,SVR816,TLV,LLBG,,,2022-09-07 11:40,AER,URSS,2022-09-07 14:05,cancelled,145,0,0
63189a58ddaca31c0f993dc2,AC81,ACA81,TLV,LLBG,3,,2022-09-07 11:45,YYZ,CYYZ,2022-09-07 16:25,active,700,0,0
63189a58ddaca31c0f993dc3,UA8199,UAL8199,TLV,LLBG,3,,2022-09-07 11:45,YYZ,CYYZ,2022-09-07 16:25,active,700,0,0
63189a58ddaca31c0f993dc4,LY613,ELY613,TLV,LLBG,3,,2022-09-07 11:55,DME,UUDD,2022-09-07 17:40,active,345,0,0
63189a58ddaca31c0f993dc5,S74484,SBI4484,TLV,LLBG,3,,2022-09-07 11:55,DME,UUDD,2022-09-07 17:40,active,345,0,0
63189a58ddaca31c0f993dc6,FR5901,RYR5901,TLV,LLBG,,,2022-09-07 12:00,TRN,LIMF,2022-09-07 15:05,active,245,50,0
63189a58ddaca31c0f993dc7,,MAY5901,TLV,LLBG,,,2022-09-07 12:00,TRN,LIMF,2022-09-07 15:05,active,245,50,0
63189a58ddaca31c0f993dc8,UA85,UAL85,TLV,LLBG,,B9,2022-09-07 12:00,EWR,KEWR,2022-09-07 16:55,active,715,0,0
63189a58ddaca31c0f993dc9,FR7162,RYR7162,TLV,LLBG,,,2022-09-07 12:10,VIE,LOWW,2022-09-07 15:00,active,230,100,0
63189a58ddaca31c0f993dca,LY543,ELY543,TLV,LLBG,3,,2022-09-07 12:20,ATH,LGAV,2022-09-07 14:30,landed,130,8,0
63189a58ddaca31c0f993dcb,FR7091,RYR7091,TLV,LLBG,,,2022-09-07 12:30,FCO,LIRF,2022-09-07 15:15,active,225,39,0
63189a58ddaca31c0f993dcc,,MAY7091,TLV,LLBG,,,2022-09-07 12:30,FCO,LIRF,2022-09-07 15:15,active,225,39,0
63189a58ddaca31c0f993dcd,FR1843,RYR1843,TLV,LLBG,,,2022-09-07 12:35,FKB,EDSB,2022-09-07 16:10,active,275,45,0
63189a58ddaca31c0f993dce,,MAY1843,TLV,LLBG,,,2022-09-07 12:35,FKB,EDSB,2022-09-07 16:10,active,275,45,0
