_id,flight_iata,flight_icao,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,arr_iata,arr_icao,arr_time,status,duration,delayed,__v
6319cd3174f6b22e9c6e7d36,W62679,WZZ2679,TLV,LLBG,,2022-09-08 11:15,JMK,LGMK,2022-09-08 12:55,landed,100,0,0
6319cd3174f6b22e9c6e7d3e,J2322,AHY322,TLV,LLBG,,2022-09-08 12:00,GYD,UBBB,2022-09-08 16:05,active,185,0,0
6319cd3174f6b22e9c6e7d40,U6722,SVR722,TLV,LLBG,,2022-09-08 12:00,AER,URSS,2022-09-08 14:25,cancelled,145,0,0
6319cd3174f6b22e9c6e7d44,W64606,WZZ4606,TLV,LLBG,,2022-09-08 12:30,LCA,LCLK,2022-09-08 13:35,scheduled,65,0,0
6319cd3174f6b22e9c6e7d45,A3459,AEE459,TLV,LLBG,,2022-09-08 12:40,HER,LGIR,2022-09-08 14:25,scheduled,105,65,0
6319cd3174f6b22e9c6e7d46,AC83,ACA83,TLV,LLBG,,2022-09-08 12:50,YUL,CYUL,2022-09-08 16:50,scheduled,660,95,0
6319cd3174f6b22e9c6e7d47,UA8103,UAL8103,TLV,LLBG,,2022-09-08 12:50,YUL,CYUL,2022-09-08 16:50,scheduled,660,95,0
6319cd3174f6b22e9c6e7d48,U21526,EZY1526,TLV,LLBG,,2022-09-08 13:05,GVA,LSGG,2022-09-08 16:40,active,275,18,0
6319cd3174f6b22e9c6e7d50,PC778,PGT778,TLV,LLBG,,2022-09-08 13:35,SAW,LTFJ,2022-09-08 15:50,scheduled,135,0,0
6319cd3274f6b22e9c6e7d53,D84546,IBK4546,TLV,LLBG,,2022-09-08 13:55,ARN,ESSA,2022-09-08 17:45,scheduled,290,0,0
6319cd3274f6b22e9c6e7d54,BZ694,BBG694,TLV,LLBG,,2022-09-08 14:00,RHO,LGRP,2022-09-08 15:40,scheduled,100,0,0
6319cd3274f6b22e9c6e7d55,U8103,CYF103,TLV,LLBG,,2022-09-08 14:00,LCA,LCLK,2022-09-08 15:00,scheduled,60,0,0
6319cd3274f6b22e9c6e7d5b,LY355,ELY355,TLV,LLBG,,2022-09-08 14:45,FRA,EDDF,2022-09-08 18:15,scheduled,270,0,0
6319cd3274f6b22e9c6e7d5c,PC790,PGT790,TLV,LLBG,,2022-09-08 14:55,AYT,LTAI,2022-09-08 16:30,scheduled,95,0,0
6319cd3274f6b22e9c6e7d61,IZ271,AIZ271,TLV,LLBG,,2022-09-08 15:45,BCN,LEBL,2022-09-08 19:25,scheduled,280,0,0
6319cd3274f6b22e9c6e7d63,U8271,CYF271,TLV,LLBG,,2022-09-08 15:45,BCN,LEBL,2022-09-08 19:25,scheduled,280,0,0
6319cd3274f6b22e9c6e7d64,U6890,SVR890,TLV,LLBG,,2022-09-08 15:50,ZIA,UUBW,2022-09-08 19:50,cancelled,240,100,0
6319cd3274f6b22e9c6e7d6a,GF973,GFA973,TLV,LLBG,,2022-09-08 16:20,BAH,OBBI,2022-09-08 18:55,scheduled,155,0,0
6319cd3274f6b22e9c6e7d6b,W64218,WZZ4218,TLV,LLBG,,2022-09-08 16:20,BOJ,LBBG,2022-09-08 18:55,scheduled,155,0,0
6319cd3274f6b22e9c6e7d70,W65098,WZZ5098,TLV,LLBG,,2022-09-08 16:30,KRK,EPKK,2022-09-08 19:25,scheduled,235,0,0
6319cd3274f6b22e9c6e7d74,IZ213,AIZ213,TLV,LLBG,,2022-09-08 17:00,ATH,LGAV,2022-09-08 19:00,scheduled,120,0,0
6319cd3274f6b22e9c6e7d75,LY313,ELY313,TLV,LLBG,,2022-09-08 17:00,LTN,EGGW,2022-09-08 20:25,scheduled,325,0,0
6319cd3274f6b22e9c6e7d76,TO3453,TVF3453,TLV,LLBG,,2022-09-08 17:05,ORY,LFPO,2022-09-08 21:05,scheduled,300,0,0
6319cd3274f6b22e9c6e7d7e,BZ5455,BBG5455,TLV,LLBG,,2022-09-08 17:20,BOJ,LBBG,2022-09-08 19:50,scheduled,150,0,0
6319cd3274f6b22e9c6e7d80,LY2373,ELY2373,TLV,LLBG,,2022-09-08 17:30,BER,EDDB,2022-09-08 20:50,scheduled,260,0,0
6319cd3274f6b22e9c6e7d82,IB2390,IBE2390,TLV,LLBG,,2022-09-08 17:45,BCN,LEBL,2022-09-08 21:25,scheduled,280,0,0
6319cd3274f6b22e9c6e7d83,LY391,ELY391,TLV,LLBG,,2022-09-08 17:45,BCN,LEBL,2022-09-08 21:25,scheduled,280,0,0
6319cd3274f6b22e9c6e7d88,IZ417,AIZ417,TLV,LLBG,,2022-09-08 18:35,TBS,UGTB,2022-09-08 22:00,scheduled,145,0,0
6319cd3274f6b22e9c6e7d89,LO5156,LOT5156,TLV,LLBG,,2022-09-08 18:35,WAW,EPWA,2022-09-08 21:25,scheduled,230,0,0
6319cd3274f6b22e9c6e7d8a,LY561,ELY561,TLV,LLBG,,2022-09-08 18:35,WAW,EPWA,2022-09-08 21:25,scheduled,230,0,0
6319cd3274f6b22e9c6e7d8b,OS862,AUA862,TLV,LLBG,C03,2022-09-08 18:35,VIE,LOWW,2022-09-08 21:20,scheduled,225,0,0
6319cd3274f6b22e9c6e7d8c,QS417,TVS417,TLV,LLBG,,2022-09-08 18:35,TBS,UGTB,2022-09-08 22:00,scheduled,145,0,0
6319cd3274f6b22e9c6e7d8e,FR6747,RYR6747,TLV,LLBG,,2022-09-08 18:45,CRL,EBCI,2022-09-08 22:40,scheduled,295,0,0
6319cd3274f6b22e9c6e7d8f,IZ743,AIZ743,TLV,LLBG,,2022-09-08 19:00,CDG,LFPG,2022-09-08 22:55,scheduled,295,0,0
6319cd3274f6b22e9c6e7d94,FB572,LZB572,TLV,LLBG,,2022-09-08 19:20,SOF,LBSF,2022-09-08 22:00,scheduled,160,0,0
6319cd3274f6b22e9c6e7d95,JU7715,ASL7715,TLV,LLBG,,2022-09-08 19:20,SOF,LBSF,2022-09-08 22:00,scheduled,160,0,0
6319cd3274f6b22e9c6e7d97,FR6281,RYR6281,TLV,LLBG,,2022-09-08 19:45,BLQ,LIPE,2022-09-08 22:50,scheduled,245,0,0
6319cd3274f6b22e9c6e7d98,,MAY6281,TLV,LLBG,,2022-09-08 19:45,BLQ,LIPE,2022-09-08 22:50,scheduled,245,0,0
6319cd3274f6b22e9c6e7d9a,W63264,WZZ3264,TLV,LLBG,,2022-09-08 19:55,OTP,LROP,2022-09-08 22:45,scheduled,170,0,0
6319cd3274f6b22e9c6e7d9c,IZ387,AIZ387,TLV,LLBG,,2022-09-08 20:05,BEG,LYBE,2022-09-08 22:15,scheduled,190,0,0
6319cd3274f6b22e9c6e7d9d,U8105,CYF105,TLV,LLBG,,2022-09-08 20:10,LCA,LCLK,2022-09-08 21:10,scheduled,60,0,0
6319cd3274f6b22e9c6e7da1,LY5147,ELY5147,TLV,LLBG,,2022-09-08 20:40,SKG,LGTS,2022-09-08 23:15,scheduled,155,0,0
6319cd3274f6b22e9c6e7da2,QS5147,TVS5147,TLV,LLBG,,2022-09-08 20:40,SKG,LGTS,2022-09-08 23:15,scheduled,155,0,0
6319cd3274f6b22e9c6e7da4,HV5804,TRA5804,TLV,LLBG,,2022-09-08 20:55,AMS,EHAM,2022-09-09 00:55,scheduled,300,0,0
6319cd3274f6b22e9c6e7da9,5F448,FIA448,TLV,LLBG,,2022-09-08 21:40,KIV,LUKK,2022-09-09 00:30,scheduled,170,0,0
6319cd3274f6b22e9c6e7dab,W68204,WZZ8204,TLV,LLBG,,2022-09-08 21:50,CTA,LICC,2022-09-08 23:55,scheduled,185,0,0
6319cd3274f6b22e9c6e7db0,D83791,IBK3791,TLV,LLBG,,2022-09-08 22:45,CPH,EKCH,2022-09-09 02:15,scheduled,270,0,0
6319cd3274f6b22e9c6e7db3,AA53,AAL53,TLV,LLBG,,2022-09-08 23:00,MIA,KMIA,2022-09-09 05:33,scheduled,813,0,0
6319cd3274f6b22e9c6e7db4,TK7943,THY7943,TLV,LLBG,,2022-09-08 23:10,AYT,LTAI,2022-09-09 00:40,scheduled,90,0,0
6319cd3274f6b22e9c6e7db6,LY87,ELY87,TLV,LLBG,,2022-09-08 23:30,HKT,VTSP,2022-09-09 14:30,scheduled,660,0,0
6319cd3274f6b22e9c6e7db8,J222,AHY22,TLV,LLBG,,2022-09-08 23:45,GYD,UBBB,2022-09-09 03:50,scheduled,185,0,0
6319cd3274f6b22e9c6e7dbb,UA73,UAL73,TLV,LLBG,B7,2022-09-09 00:20,IAD,KIAD,2022-09-09 05:30,scheduled,730,0,0
6319cd3274f6b22e9c6e7dcc,NH5460,ANA5460,TLV,LLBG,,2022-09-09 04:50,FRA,EDDF,2022-09-09 08:20,scheduled,270,0,0
6319cd3274f6b22e9c6e7dd4,LA5824,LAN5824,TLV,LLBG,,2022-09-09 05:10,BCN,LEBL,2022-09-09 08:55,scheduled,285,0,0
6319cd3274f6b22e9c6e7dd5,OU359,CTN359,TLV,LLBG,,2022-09-09 05:10,ZAG,LDZA,2022-09-09 07:35,scheduled,205,0,0
6319cd3274f6b22e9c6e7dde,LY321,ELY321,TLV,LLBG,,2022-09-09 05:25,MRS,LFML,2022-09-09 08:55,scheduled,270,0,0
6319cd3274f6b22e9c6e7ddf,TP8902,TAP8902,TLV,LLBG,,2022-09-09 05:25,MRS,LFML,2022-09-09 08:55,scheduled,270,0,0
6319cd3274f6b22e9c6e7de5,AA8380,AAL8380,TLV,LLBG,,2022-09-09 06:00,MUC,EDDM,2022-09-09 09:05,scheduled,245,0,0
6319cd3274f6b22e9c6e7de9,LY353,ELY353,TLV,LLBG,,2022-09-09 06:00,MUC,EDDM,2022-09-09 09:05,scheduled,245,0,0
6319cd3274f6b22e9c6e7dec,LY563,ELY563,TLV,LLBG,,2022-09-09 06:10,WAW,EPWA,2022-09-09 09:00,scheduled,230,0,0
6319cd3274f6b22e9c6e7df8,IZ335,AIZ335,TLV,LLBG,,2022-09-09 07:25,FCO,LIRF,2022-09-09 10:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7df9,QS335,TVS335,TLV,LLBG,,2022-09-09 07:25,FCO,LIRF,2022-09-09 10:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7e09,W67502,WZZ7502,RHO,LGRP,05,2022-09-08 10:05,TLV,LLBG,2022-09-08 11:40,landed,95,0,0
6319cd3274f6b22e9c6e7e0b,A3492,AEE492,JMK,LGMK,,2022-09-08 10:05,TLV,LLBG,2022-09-08 11:50,landed,105,48,0
6319cd3274f6b22e9c6e7e0e,LY542,ELY542,ATH,LGAV,,2022-09-08 10:10,TLV,LLBG,2022-09-08 12:10,landed,120,35,0
6319cd3274f6b22e9c6e7e12,PC777,PGT777,SAW,LTFJ,,2022-09-08 10:30,TLV,LLBG,2022-09-08 12:35,landed,125,0,0
6319cd3274f6b22e9c6e7e13,6H44,ISR44,ETM,LLER,,2022-09-08 11:45,TLV,LLBG,2022-09-08 12:45,landed,60,0,0
6319cd3274f6b22e9c6e7e14,BZ887,BBG887,JMK,LGMK,,2022-09-08 11:10,TLV,LLBG,2022-09-08 13:00,scheduled,110,0,0
6319cd3274f6b22e9c6e7e15,U81533,CYF1533,PFO,LCPH,,2022-09-08 11:55,TLV,LLBG,2022-09-08 13:00,landed,65,0,0
6319cd3274f6b22e9c6e7e16,LY574,ELY574,OTP,LROP,,2022-09-08 10:45,TLV,LLBG,2022-09-08 13:20,landed,155,13,0
6319cd3274f6b22e9c6e7e18,BZ691,BBG691,RHO,LGRP,06,2022-09-08 11:40,TLV,LLBG,2022-09-08 13:30,active,110,22,0
6319cd3274f6b22e9c6e7e1a,PC789,PGT789,AYT,LTAI,,2022-09-08 12:20,TLV,LLBG,2022-09-08 13:55,active,95,29,0
6319cd3274f6b22e9c6e7e1d,U6829,SVR829,AER,URSS,,2022-09-08 12:45,TLV,LLBG,2022-09-08 15:15,cancelled,150,0,0
6319cd3274f6b22e9c6e7e1f,W64217,WZZ4217,BOJ,LBBG,,2022-09-08 13:15,TLV,LLBG,2022-09-08 15:30,active,135,0,0
6319cd3274f6b22e9c6e7e20,W65097,WZZ5097,KRK,EPKK,,2022-09-08 11:10,TLV,LLBG,2022-09-08 15:40,scheduled,210,120,0
6319cd3274f6b22e9c6e7e22,IZ212,AIZ212,ATH,LGAV,,2022-09-08 14:00,TLV,LLBG,2022-09-08 15:55,scheduled,115,0,0
6319cd3274f6b22e9c6e7e2c,AA8379,AAL8379,AMS,EHAM,G6,2022-09-08 11:25,TLV,LLBG,2022-09-08 16:55,active,270,58,0
6319cd3274f6b22e9c6e7e33,OS861,AUA861,VIE,LOWW,G12,2022-09-08 13:20,TLV,LLBG,2022-09-08 17:45,scheduled,205,0,0
6319cd3274f6b22e9c6e7e34,FR6746,RYR6746,CRL,EBCI,,2022-09-08 12:15,TLV,LLBG,2022-09-08 17:55,active,280,5,0
6319cd3274f6b22e9c6e7e3d,BZ693,BBG693,RHO,LGRP,06,2022-09-08 16:40,TLV,LLBG,2022-09-08 18:20,scheduled,100,0,0
6319cd3274f6b22e9c6e7e3e,FB571,LZB571,SOF,LBSF,,2022-09-08 16:00,TLV,LLBG,2022-09-08 18:30,scheduled,150,0,0
6319cd3274f6b22e9c6e7e3f,JU7714,ASL7714,SOF,LBSF,,2022-09-08 16:00,TLV,LLBG,2022-09-08 18:30,scheduled,150,0,0
6319cd3274f6b22e9c6e7e40,LY2522,ELY2522,PRG,LKPR,A2,2022-09-08 14:05,TLV,LLBG,2022-09-08 18:50,scheduled,225,0,0
6319cd3274f6b22e9c6e7e43,BZ801,BBG801,KGS,LGKO,9,2022-09-08 17:10,TLV,LLBG,2022-09-08 18:50,scheduled,100,0,0
6319cd3274f6b22e9c6e7e44,,MAY6280,BLQ,LIPE,19,2022-09-08 14:25,TLV,LLBG,2022-09-08 18:55,scheduled,210,0,0
6319cd3274f6b22e9c6e7e45,FR6280,RYR6280,BLQ,LIPE,19,2022-09-08 14:25,TLV,LLBG,2022-09-08 18:55,scheduled,210,0,0
6319cd3274f6b22e9c6e7e46,W63263,WZZ3263,OTP,LROP,,2022-09-08 16:15,TLV,LLBG,2022-09-08 18:55,scheduled,160,0,0
6319cd3274f6b22e9c6e7e4f,U81323,CYF1323,DUS,EDDL,,2022-09-08 13:50,TLV,LLBG,2022-09-08 19:20,scheduled,270,0,0
6319cd3274f6b22e9c6e7e51,U22565,EZY2565,MXP,LIMC,,2022-09-08 14:50,TLV,LLBG,2022-09-08 19:45,scheduled,235,0,0
6319cd3274f6b22e9c6e7e52,HV5803,TRA5803,AMS,EHAM,D56,2022-09-08 14:15,TLV,LLBG,2022-09-08 19:55,scheduled,280,0,0
6319cd3274f6b22e9c6e7e54,U21827,EZY1827,MAN,EGCC,2,2022-09-08 12:50,TLV,LLBG,2022-09-08 20:05,scheduled,315,0,0
6319cd3274f6b22e9c6e7e5e,5F447,FIA447,KIV,LUKK,,2022-09-08 18:10,TLV,LLBG,2022-09-08 20:50,scheduled,160,0,0
6319cd3274f6b22e9c6e7e5f,U8108,CYF108,LCA,LCLK,,2022-09-08 19:50,TLV,LLBG,2022-09-08 20:50,scheduled,60,0,0
6319cd3274f6b22e9c6e7e61,LY612,ELY612,DME,UUDD,,2022-09-08 15:00,TLV,LLBG,2022-09-08 20:55,scheduled,355,0,0
6319cd3274f6b22e9c6e7e62,S74483,SBI4483,DME,UUDD,,2022-09-08 15:00,TLV,LLBG,2022-09-08 20:55,scheduled,355,0,0
6319cd3274f6b22e9c6e7e63,W68203,WZZ8203,CTA,LICC,,2022-09-08 17:10,TLV,LLBG,2022-09-08 21:00,scheduled,170,0,0
6319cd3274f6b22e9c6e7e69,D83790,IBK3790,CPH,EKCH,C35,2022-09-08 16:20,TLV,LLBG,2022-09-08 21:45,scheduled,265,0,0
6319cd3274f6b22e9c6e7e6f,TK7942,THY7942,AYT,LTAI,,2022-09-08 20:40,TLV,LLBG,2022-09-08 22:10,scheduled,90,0,0
6319cd3274f6b22e9c6e7e79,J2321,AHY321,GYD,UBBB,,2022-09-08 20:20,TLV,LLBG,2022-09-08 22:45,scheduled,205,0,0
6319cd3274f6b22e9c6e7e80,BZ5456,BBG5456,BOJ,LBBG,,2022-09-08 21:10,TLV,LLBG,2022-09-08 23:25,scheduled,135,0,0
6319cd3274f6b22e9c6e7e86,BZ251,BBG251,BCN,LEBL,,2022-09-08 18:40,TLV,LLBG,2022-09-08 23:55,scheduled,255,0,0
6319cd3274f6b22e9c6e7e8c,AA8382,AAL8382,FRA,EDDF,C6,2022-09-08 19:30,TLV,LLBG,2022-09-09 00:40,scheduled,250,0,0
6319cd3274f6b22e9c6e7e8d,LY356,ELY356,FRA,EDDF,C6,2022-09-08 19:30,TLV,LLBG,2022-09-09 00:40,scheduled,250,0,0
6319cd3274f6b22e9c6e7e90,IZ418,AIZ418,TBS,UGTB,,2022-09-08 23:00,TLV,LLBG,2022-09-09 00:50,scheduled,170,0,0
6319cd3274f6b22e9c6e7e91,QS418,TVS418,TBS,UGTB,,2022-09-08 23:00,TLV,LLBG,2022-09-09 00:50,scheduled,170,0,0
6319cd3274f6b22e9c6e7e95,U8272,CYF272,BCN,LEBL,,2022-09-08 20:50,TLV,LLBG,2022-09-09 01:55,scheduled,245,0,0
6319cd3274f6b22e9c6e7e96,IZ272,AIZ272,BCN,LEBL,,2022-09-08 20:50,TLV,LLBG,2022-09-09 01:55,scheduled,245,0,0
6319cd3274f6b22e9c6e7e99,FB1528,LZB1528,ATH,LGAV,,2022-09-08 23:55,TLV,LLBG,2022-09-09 02:00,scheduled,125,0,0
6319cd3274f6b22e9c6e7e9f,IZ388,AIZ388,BEG,LYBE,,2022-09-08 23:15,TLV,LLBG,2022-09-09 03:05,scheduled,170,0,0
6319cd3274f6b22e9c6e7ea3,LY562,ELY562,WAW,EPWA,22N,2022-09-08 22:30,TLV,LLBG,2022-09-09 03:10,scheduled,220,0,0
6319cd3274f6b22e9c6e7ea4,LY2374,ELY2374,BER,EDDB,,2022-09-08 22:05,TLV,LLBG,2022-09-09 03:10,scheduled,245,0,0
6319cd3274f6b22e9c6e7eaf,IB2391,IBE2391,BCN,LEBL,,2022-09-08 22:40,TLV,LLBG,2022-09-09 03:50,scheduled,250,0,0
6319cd3274f6b22e9c6e7eb0,LY392,ELY392,BCN,LEBL,,2022-09-08 22:40,TLV,LLBG,2022-09-09 03:50,scheduled,250,0,0
6319cd3274f6b22e9c6e7eb1,BT771,BTI771,RIX,EVRA,,2022-09-08 23:25,TLV,LLBG,2022-09-09 03:50,scheduled,265,0,0
6319cd3274f6b22e9c6e7eb4,OU358,CTN358,ZAG,LDZA,,2022-09-09 00:00,TLV,LLBG,2022-09-09 04:05,scheduled,185,0,0
6319cd3274f6b22e9c6e7ebc,LY314,ELY314,LTN,EGGW,,2022-09-08 21:45,TLV,LLBG,2022-09-09 04:35,scheduled,290,0,0
6319cd3274f6b22e9c6e7ec5,IZ744,AIZ744,CDG,LFPG,,2022-09-09 00:25,TLV,LLBG,2022-09-09 05:55,scheduled,270,0,0
6319cd3274f6b22e9c6e7ecd,AT228,RAM228,CMN,GMMN,,2022-09-08 23:50,TLV,LLBG,2022-09-09 07:10,scheduled,320,0,0
6319cd3274f6b22e9c6e7ece,LY9660,ELY9660,CMN,GMMN,,2022-09-08 23:50,TLV,LLBG,2022-09-09 07:10,scheduled,320,0,0
6319cd3274f6b22e9c6e7ed5,W65455,WZZ5455,VCE,LIPZ,,2022-09-09 06:10,TLV,LLBG,2022-09-09 10:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7eda,W61559,WZZ1559,WAW,EPWA,,2022-09-09 06:20,TLV,LLBG,2022-09-09 11:05,scheduled,225,0,0
6319cd3274f6b22e9c6e7edb,FR7161,RYR7161,VIE,LOWW,,2022-09-09 06:55,TLV,LLBG,2022-09-09 11:15,scheduled,200,0,0
6319cd3274f6b22e9c6e7edc,MS591,MSR591,CAI,HECA,,2022-09-09 08:50,TLV,LLBG,2022-09-09 11:15,scheduled,85,0,0
6319cd3274f6b22e9c6e7edd,TO3460,TVF3460,LYS,LFLL,,2022-09-09 06:15,TLV,LLBG,2022-09-09 11:30,scheduled,255,0,0
6319cd3274f6b22e9c6e7ede,AM7882,AMX7882,YYZ,CYYZ,,2022-09-08 18:00,TLV,LLBG,2022-09-09 11:40,scheduled,640,0,0
6319cd3274f6b22e9c6e7edf,LY32,ELY32,YYZ,CYYZ,,2022-09-08 18:00,TLV,LLBG,2022-09-09 11:40,scheduled,640,0,0
6319cd3274f6b22e9c6e7ee0,FR7090,RYR7090,FCO,LIRF,,2022-09-09 07:25,TLV,LLBG,2022-09-09 11:50,scheduled,205,0,0
6319cd3274f6b22e9c6e7ee1,,MAY7090,FCO,LIRF,,2022-09-09 07:25,TLV,LLBG,2022-09-09 11:50,scheduled,205,0,0
6319cd3274f6b22e9c6e7ee2,FR6754,RYR6754,BUD,LHBP,,2022-09-09 07:45,TLV,LLBG,2022-09-09 12:05,scheduled,200,0,0
6319cd3274f6b22e9c6e7ee3,RR6754,RYS6754,BUD,LHBP,,2022-09-09 07:45,TLV,LLBG,2022-09-09 12:05,scheduled,200,0,0
6319cd3274f6b22e9c6e7ee5,TO3450,TVF3450,ORY,LFPO,,2022-09-09 06:50,TLV,LLBG,2022-09-09 12:35,scheduled,285,0,0
6319cd3274f6b22e9c6e7ee6,FR5389,RYR5389,FMM,EDJA,,2022-09-09 07:55,TLV,LLBG,2022-09-09 12:45,scheduled,230,0,0
6319cd3274f6b22e9c6e7ee7,,MAY5389,FMM,EDJA,,2022-09-09 07:55,TLV,LLBG,2022-09-09 12:45,scheduled,230,0,0
6319cd3274f6b22e9c6e7ee8,U25831,EZY5831,BER,EDDB,,2022-09-09 08:00,TLV,LLBG,2022-09-09 13:15,scheduled,255,0,0
6319cd3274f6b22e9c6e7eea,LY16,ELY16,BOS,KBOS,,2022-09-08 20:30,TLV,LLBG,2022-09-09 13:50,scheduled,620,0,0
6319cd3274f6b22e9c6e7eef,AM6847,AMX6847,MAD,LEMD,,2022-09-09 08:45,TLV,LLBG,2022-09-09 14:20,scheduled,275,0,0
6319cd3274f6b22e9c6e7ef0,UX1301,AEA1301,MAD,LEMD,,2022-09-09 08:45,TLV,LLBG,2022-09-09 14:20,scheduled,275,0,0
6319cd3274f6b22e9c6e7ef8,LO5155,LOT5155,WAW,EPWA,,2022-09-09 10:10,TLV,LLBG,2022-09-09 14:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7ef9,LY564,ELY564,WAW,EPWA,,2022-09-09 10:10,TLV,LLBG,2022-09-09 14:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7efc,DL242,DAL242,BOS,KBOS,E6,2022-09-08 21:30,TLV,LLBG,2022-09-09 14:50,scheduled,620,0,0
6319cd3274f6b22e9c6e7efd,LY322,ELY322,MRS,LFML,,2022-09-09 10:00,TLV,LLBG,2022-09-09 14:55,scheduled,235,0,0
6319cd3274f6b22e9c6e7efe,TP8907,TAP8907,MRS,LFML,,2022-09-09 10:00,TLV,LLBG,2022-09-09 14:55,scheduled,235,0,0
6319cd3274f6b22e9c6e7eff,AA8381,AAL8381,MUC,EDDM,,2022-09-09 10:25,TLV,LLBG,2022-09-09 15:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7f00,LY354,ELY354,MUC,EDDM,,2022-09-09 10:25,TLV,LLBG,2022-09-09 15:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7f0d,UA140,UAL140,ORD,KORD,C20,2022-09-08 21:35,TLV,LLBG,2022-09-09 17:20,scheduled,705,0,0
6319d8b074f6b22e9c6e82df,LY5148,ELY5148,SKG,LGTS,,2022-09-09 00:30,TLV,LLBG,2022-09-09 02:45,scheduled,135,0,0
6319d8b074f6b22e9c6e82e1,QS5148,TVS5148,SKG,LGTS,,2022-09-09 00:30,TLV,LLBG,2022-09-09 02:45,scheduled,135,0,0